cust_id,acct_nbr,acct_type,account_active,starting_balance,ending_balance,cc_av_wd,cc_av_pm,cc_n_wd,cc_n_pm,cq_av_wd,cq_av_dp,cq_n_wd,cq_n_dp,sv_av_wd,sv_av_dp,sv_n_wd,sv_n_dp,end_start_ratio
1362567,13625673,SV,1,3314.95,5143.26,,,,,,,,,-155.1240909090909,169.0774193548387,22.0,31.0,1.5515347139474203
1362562,13625622,CK,1,7997.57,5521.65,,,,,-315.96384615384613,536.8107692307692,52.0,26.0,,,,,0.6904159638490192
1362782,13627822,CK,0,171.84,41.6,,,,,-87.43136363636364,402.8735714285714,66.0,14.0,,,,,0.24208566108007448
1363389,13633892,CK,1,2580.12,300.18,,,,,-77.04424242424243,140.249,66.0,20.0,,,,,0.11634342588716805
1363192,4561143213631920,CC,1,339.72,1000.0,-86.26263157894736,92.63083333333333,19.0,12.0,,,,,,,,,2.943600612268927
1362680,4561143213626800,CC,1,0.0,1000.0,-98.5865,490.25,20.0,2.0,,,,,,,,,
1362770,4561143213627700,CC,0,3645.16,20.0,-327.85805555555555,1438.259090909091,36.0,11.0,,,,,,,,,0.005486727605921277
1363141,13631413,SV,1,177.33,528.57,,,,,,,,,-75.945,47.94,8.0,20.0,2.980713923194045
1362791,4561143213627910,CC,1,3115.73,157.42,-138.87928571428571,802.4845454545455,42.0,11.0,,,,,,,,,0.050524275209982886
1362622,13626222,CK,1,4702.27,890.53,,,,,-207.866875,431.4468181818182,64.0,22.0,,,,,0.1893830001254713
1362619,13626193,SV,1,1099.65,1133.1,,,,,,,,,,2.7874999999999996,,12.0,1.0304187696085116
1362487,13624872,CK,1,2781.07,1401.21,,,,,-72.2425,66.64785714285715,32.0,14.0,,,,,0.5038384506682679
1362902,4561143213629020,CC,1,273.45,346.97,-112.64156862745098,472.92083333333335,51.0,12.0,,,,,,,,,1.268860852075334
1362502,13625023,SV,1,228.81,697.68,,,,,,,,,-95.21666666666665,44.44705882352941,3.0,17.0,3.0491674314933785
1363402,4561143213634020,CC,1,1119.41,1200.0,-67.123,120.45666666666666,20.0,12.0,,,,,,,,,1.0719932821754317
1362826,13628263,SV,1,138.57,425.08,,,,,,,,,-83.14000000000001,41.30647058823529,5.0,17.0,3.06761925380674
1362573,13625732,CK,1,5292.05,1045.47,,,,,-231.66,574.8888888888889,63.0,18.0,,,,,0.1975548228002381
1363113,13631133,SV,1,1205.12,1241.78,,,,,,,,,,3.475,,12.0,1.0304202071163038
1363261,13632613,SV,0,676.68,289.89,,,,,,,,,-128.66400000000002,90.77470588235293,15.0,17.0,0.42840042560737723
1362877,4561143213628770,CC,1,64.64,80.0,-96.47058823529412,162.555,17.0,10.0,,,,,,,,,1.2376237623762376
1363307,13633072,CK,1,2763.73,314.27,,,,,-114.32563636363636,213.24722222222223,55.0,18.0,,,,,0.11371226566994605
1362759,13627593,SV,1,214.89,79.52,,,,,,,,,-165.984,117.71950000000001,15.0,20.0,0.37004979291730655
1363093,4561143213630930,CC,1,254.38,1000.0,-92.37944444444445,86.64583333333333,18.0,12.0,,,,,,,,,3.9311266609010143
1362694,4561143213626940,CC,1,1156.23,1360.3,-206.26088888888887,762.9275000000001,45.0,12.0,,,,,,,,,1.1764960258772044
1363044,4561143213630440,CC,1,150.3,523.08,-131.54294117647058,372.89090909090913,34.0,11.0,,,,,,,,,3.480239520958084
1362985,13629852,CK,1,1067.03,65.82,,,,,-64.56692307692309,245.81846153846152,65.0,13.0,,,,,0.061685238465647635
1362714,4561143213627140,CC,1,175.29,457.29,-113.63644444444445,402.8425,45.0,12.0,,,,,,,,,2.6087626219407842
1362668,13626683,SV,1,213.91,1470.67,,,,,,,,,-59.73615384615385,78.205,13.0,26.0,6.875181150951335
1362980,13629803,SV,1,232.0,310.32,,,,,,,,,-154.21,70.9852,11.0,25.0,1.3375862068965516
1363008,13630082,CK,1,4914.54,23.16,,,,,-210.2191304347826,227.55714285714285,46.0,21.0,,,,,0.004712546850773419
1362742,13627422,CK,1,2647.42,2562.66,,,,,-7.279411764705882,3.249166666666667,17.0,12.0,,,,,0.9679839239712625
1362721,4561143213627210,CC,1,0.0,1000.0,-93.55090909090909,533.08,22.0,2.0,,,,,,,,,
1362640,4561143213626400,CC,1,1452.79,751.28,-123.2456862745098,588.1558333333334,51.0,12.0,,,,,,,,,0.5171291101948664
1362571,4561143213625710,CC,1,646.48,959.28,-120.16555555555556,73.30583333333333,9.0,12.0,,,,,,,,,1.4838510085385472
1362784,4561143213627840,CC,1,2555.71,2764.67,-300.7042857142857,710.4783333333334,28.0,12.0,,,,,,,,,1.0817620152521217
1362839,4561143213628390,CC,1,3640.88,3783.62,-247.05134146341462,1693.55,82.0,12.0,,,,,,,,,1.0392048076289249
1363218,4561143213632180,CC,1,632.92,1100.0,-111.03868852459016,532.105,61.0,12.0,,,,,,,,,1.7379763635214562
1362726,4561143213627260,CC,1,1836.21,918.66,-103.43896551724139,330.9116666666667,29.0,12.0,,,,,,,,,0.5003022530102765
1362480,13624803,SV,1,707.09,1187.97,,,,,,,,,-358.21,106.39777777777778,4.0,18.0,1.6800831577309818
1363288,4561143213632880,CC,1,1886.71,1980.9,-201.28914285714285,597.3125,35.0,12.0,,,,,,,,,1.0499228816299273
1362831,4561143213628310,CC,1,4881.13,5600.0,-322.5735,547.3583333333333,20.0,12.0,,,,,,,,,1.1472753235418847
1362893,13628933,SV,1,290.57,976.43,,,,,,,,,-128.2625,66.60611111111112,4.0,18.0,3.360395085521561
1362602,13626022,CK,1,428.9,626.79,,,,,-51.472857142857144,253.39933333333332,70.0,15.0,,,,,1.4613896013056658
1362556,4561143213625560,CC,0,1433.94,20.0,-241.58115384615388,986.71875,26.0,8.0,,,,,,,,,0.013947584975661464
1362624,4561143213626240,CC,1,632.75,1400.0,-157.80135135135134,428.3591666666666,37.0,12.0,,,,,,,,,2.2125642038719873
1362875,4561143213628750,CC,1,2810.91,3000.0,-102.83583333333333,221.57500000000002,24.0,12.0,,,,,,,,,1.067270029990288
1362654,13626543,SV,1,784.53,622.46,,,,,,,,,-137.846,35.144,5.0,15.0,0.7934177150650709
1362703,13627032,CK,1,3649.18,107.33,,,,,-152.59838235294117,325.4685714285714,68.0,21.0,,,,,0.029412087099019508
